,0_x,+,−,?,communictaion,quality,price,safety
919,приложение появиться предложение кредитный карта 22 06 2022 воспользоваться назначить доставка 23 06 2022,0.05655046272395324,0.30765441102345675,0.63579512625259,1.0,0.0,0.0,0.0
920,хотеть поблагодарить служба поддержка газпромбанк решение мой вопрос,0.7527019900136996,0.21813573124673274,0.029162278739567546,0.0,0.0,0.0,1.0
921,добрый день 28 февраль 2022 год поступить смс отключение пакет нотификация карта,0.07121185101324796,0.21500296149683196,0.71378518748992,0.0,1.0,0.0,0.0
922,достаточно давно работать пенсионер вести активный образ жизнь пользоваться многий благо современный цивилизация банковский карта не исключение,0.8698323232435146,0.005660726306392951,0.1245069504500926,0.0,1.0,0.0,0.0
923,являться клиент банк 2008 год физлицо юрлицо,0.36724247063909676,0.13635146307940701,0.4964060662814962,0.0,1.0,0.0,0.0
924,хотеть поблагодарить работник банк быстрый консультация также удобный приложение пользоваться несколько чат горячейлиния везде быстро квалифицированно помощь менеджер освоить кредитный карта оказаться крайне удобно также,0.9999253124379207,2.3127336380215593e-06,7.237482844117037e-05,0.3333333333333333,0.6666666666666666,0.0,0.0
925,сегодня столкнуться невозможность сделать перевод приложение мобильный банк,0.06227394983492704,0.9042494080847544,0.03347664208031857,0.0,1.0,0.0,0.0
926,промсвязьбанк смысл открытие офис спб г колпино касса валюта снять невозможно,0.018682715406652818,0.4311670786164203,0.5501502059769269,0.0,0.0,1.0,0.0
927,январь 2021 муж покупать авиа тинькофф случайно взять билет не тот дата позвонить 10 минута помочь изменить дата билет просто самый хороший банк поступать кэшбэк не тот категория частый обратиться,0.005318405664486215,0.7848641749716038,0.20981741936391005,1.0,0.0,0.0,0.0
928,открывать ип стоять выбор банк,0.008984442861797637,0.5075123841701165,0.48350317296808587,0.0,1.0,0.0,0.0
929,08 июнь 2022г,0.29703144410425514,0.29541728251872584,0.4075512733770189,1.0,0.0,0.0,0.0
930,17 10 22 не смочь самостоятельно выгрузить интернет банк квитанция перевод адрес юла произойти ошибка,0.004256097571926489,0.9565596243199558,0.03918427810811786,0.0,1.0,0.0,0.0
931,казус произойти я ночь 25 июль 26 июль взаимодействие данные банк,0.03652812908829676,0.9541482579031166,0.009323613008586688,0.0,1.0,0.0,0.0
932,август мой реферальна ссылка друг открыть дебетовый карта выполнить условие получение вознаграждение,0.2133083407093524,0.1780935567363635,0.608598102554284,0.0,0.0,1.0,0.0
933,решить оформить курс рассрочка,0.20632909479871514,0.23600879749941187,0.557662107701873,0.6666666666666666,0.3333333333333333,0.0,0.0
